# time N22 N23
0.0,0.6692930214996365,0.0016927148723098397
1e-14,0.6693026071173411,0.0016759951835117984
2e-14,0.6693120175636994,0.0016594570706892887
3e-14,0.6693212560395452,0.0016430985569101165
4e-14,0.6693303256872339,0.0016269176867728266
5e-14,0.669339229591711,0.0016109125261726512
6e-14,0.6693479707815603,0.0015950811620698234
7e-14,0.6693565522300335,0.001579421702260469
8e-14,0.6693649768560611,0.001563932275150083
9e-14,0.669373247525244,0.0015486110295292446
1e-13,0.669381367050828,0.001533456134351913
1.1e-13,0.66938933819466,0.0015184657785161026
1.2e-13,0.6693971636681268,0.0015036381706468784
1.3e-13,0.6694048461330773,0.0014889715388817287
1.4e-13,0.6694123882027261,0.0014744641306582778
1.5e-13,0.6694197924425431,0.0014601142125042351
1.6e-13,0.6694270613711254,0.0014459200698297193
1.7e-13,0.6694341974610528,0.001431880006721754
1.8e-13,0.6694412031397291,0.0014179923457409865
1.9e-13,0.6694480807902071,0.0014042554277206726
2e-13,0.6694548327519988,0.001390667611567787
2.1e-13,0.6694614613218706,0.0013772272740662902
2.2e-13,0.6694679687546242,0.0013639328096825558
2.3e-13,0.6694743572638634,0.001350782630372898
2.4e-13,0.6694806290227463,0.0013377751653931315
2.5e-13,0.6694867861647246,0.001324908861110316
2.6e-13,0.6694928307842685,0.0013121821808164344
2.7e-13,0.669498764937579,0.0012995936045441397
2.8e-13,0.6695045906432873,0.0012871416288844772
2.9e-13,0.6695103098831404,0.0012748247668066134
3e-13,0.6695159246026758,0.0012626415474795013
3.1e-13,0.6695214367118822,0.0012505905160954723
3.2e-13,0.6695268480858495,0.0012386702336957887
3.3e-13,0.669532160565406,0.0012268792769980317
3.4e-13,0.6695373759577443,0.0012152162382253993
3.5e-13,0.6695424960370362,0.00120367972493783
3.6e-13,0.6695475225450354,0.001192268359865041
3.7e-13,0.6695524571916701,0.0011809807807412406
3.8e-13,0.6695573016556244,0.0011698156401417764
3.9e-13,0.669562057584909,0.0011587716053214486
4e-13,0.6695667265974218,0.0011478473580546443
4.1e-13,0.6695713102814973,0.001137041594477188
4.2e-13,0.669575810196448,0.0011263530249299106
4.3e-13,0.6695802278730932,0.0011157803738039728
4.4e-13,0.669584564814281,0.001105322379387731
4.5e-13,0.6695888224953979,0.0010949777937154042
4.6e-13,0.6695930023648715,0.001084745382417352
4.7e-13,0.6695971058446628,0.0010746239245719603
4.8e-13,0.6696011343307496,0.001064612212559075
4.9e-13,0.6696050891936014,0.0010547090519151907
5e-13,0.6696089717786452,0.0010449132611900904
5.1e-13,0.6696127834067233,0.0010352236718050372
5.2e-13,0.6696165253745422,0.001025639127912619
5.3e-13,0.6696201989551139,0.0010161584862579433
5.4e-13,0.6696238053981887,0.0010067806160415477
5.5e-13,0.6696273459306799,0.0009975043987836265
5.6e-13,0.6696308217570813,0.0009883287281898083
5.7e-13,0.6696342340598771,0.000979252510018454
5.8e-13,0.6696375839999436,0.00097027466194928
5.9e-13,0.669640872716944,0.0009613941134534743
6e-13,0.6696441013297162,0.0009526098056652196
6.1e-13,0.6696472709366533,0.0009439206912545951
6.2e-13,0.6696503826160772,0.0009353257343019438
6.3e-13,0.669653437426605,0.0009268239101734762
6.4e-13,0.6696564364075092,0.0009184142053983192
6.5e-13,0.6696593805790713,0.0009100956175468895
6.6e-13,0.6696622709429287,0.0009018671551105518
6.7e-13,0.6696651084824153,0.0008937278373826163
6.8e-13,0.669667894162896,0.0008856766943407141
6.9e-13,0.6696706289320948,0.0008777127665302543
7e-13,0.6696733137204177,0.0008698351049493071
7.1e-13,0.6696759494412684,0.0008620427709347413
7.2e-13,0.6696785369913594,0.0008543348360494989
7.3e-13,0.669681077251017,0.0008467103819712139
7.4e-13,0.6696835710844805,0.000839168500381934
7.5e-13,0.6696860193401962,0.0008317082928591528
7.6e-13,0.6696884228511061,0.0008243288707679273
7.7e-13,0.669690782434931,0.0008170293551541948
7.8e-13,0.6696930988944488,0.0008098088766393818
7.9e-13,0.6696953730177676,0.0008026665753159316
8e-13,0.6696976055785934,0.0007956016006441754
8.1e-13,0.6696997973364934,0.0007886131113501543
8.2e-13,0.6697019490371547,0.0007817002753247681
8.3e-13,0.6697040614126375,0.0007748622695237699
8.4e-13,0.6697061351816241,0.0007680982798690321
8.5e-13,0.6697081710496637,0.0007614075011508425
8.6e-13,0.6697101697094122,0.00075478913693125
8.7e-13,0.6697121318408675,0.0007482423994484839
8.8e-13,0.6697140581116013,0.0007417665095223098
8.9e-13,0.6697159491769858,0.0007353606964606279
