# time N22 N23
0.0,0.19877391416300053,0.04721877567040007
1e-14,0.19647027980565848,0.051001335687410346
2e-14,0.19458785716134674,0.05474238403300305
3e-14,0.1930872889393778,0.05843917654636338
4e-14,0.1918977120903422,0.06208736866606361
5e-14,0.19096260961871306,0.06568351367052126
6e-14,0.19023714543122852,0.06922738871310775
7e-14,0.18966508454234357,0.07271272718634858
8e-14,0.18921356003013615,0.07613770931815042
9e-14,0.18886721132868345,0.07950071559707667
1e-13,0.18861762205284463,0.08280029226954107
1.1e-13,0.18845276730797753,0.08603513847485762
1.2e-13,0.18836133831871732,0.0892038791012655
1.3e-13,0.18833677391994025,0.0923078383805731
1.4e-13,0.18837051197060267,0.09534629527016523
1.5e-13,0.1884551193539862,0.09831871270645007
1.6e-13,0.18858407262823929,0.10122462548707269
1.7e-13,0.18875107965787669,0.10407116286291332
1.8e-13,0.18894753900834388,0.10685849526296895
1.9e-13,0.18916871022725026,0.10958635977886502
2e-13,0.1894102127468215,0.11225455305373376
2.1e-13,0.18966696826043436,0.11486294980138574
2.2e-13,0.18992219196079788,0.1174106989038112
2.3e-13,0.19017367658482884,0.11989754225160976
2.4e-13,0.19041976102819883,0.12232361680023995
2.5e-13,0.19065898142878118,0.12468907837630858
2.6e-13,0.19089004870696086,0.12699409999774242
2.7e-13,0.19111618863368998,0.12924626131808192
2.8e-13,0.1913368401945055,0.1314521556415018
2.9e-13,0.19155111304129824,0.13361197269836075
3e-13,0.1917582382527766,0.13572590549646182
3.1e-13,0.19195754930502285,0.1377941586757336
3.2e-13,0.1921484726893167,0.13981694757039803
3.3e-13,0.19233103362057655,0.14179568694765263
3.4e-13,0.19250279834192513,0.143730854418396
3.5e-13,0.19265779069243288,0.14562264931208999
3.6e-13,0.19279579247238335,0.147471264313975
3.7e-13,0.19291668306684134,0.14927689754296347
3.8e-13,0.19302035912363757,0.15104296189552058
3.9e-13,0.1931066668159946,0.15277252289774937
4e-13,0.1931754389601087,0.15446553169356653
4.1e-13,0.19322843236388965,0.15612397988041546
4.2e-13,0.1932700910154383,0.15775247313555782
4.3e-13,0.19330033620574202,0.15935115392172372
4.4e-13,0.19331915230775593,0.1609202474379238
4.5e-13,0.19332653359302238,0.1624599888058526
4.6e-13,0.19332248318235531,0.16397060653649917
4.7e-13,0.19330637216225352,0.1654523196353105
4.8e-13,0.19327515073018492,0.16690534596681758
